"","activity","subject","variable","mean"
"1054",2,23,"total_acc_x_sd",0.245985279458826
"1055",2,23,"total_acc_y_mean",-0.204152640686068
"1056",2,23,"total_acc_y_sd",0.175303776825867
"1057",2,23,"total_acc_z_mean",-0.361448667265411
"1058",2,23,"total_acc_z_sd",0.19860793856591
"1059",2,23,"x_mean",-0.369581312588007
"1060",2,23,"x_sd",0.467164879388163
"1061",2,24,"body_acc_x_mean",-0.00158572095554555
"1062",2,24,"body_acc_x_sd",0.214425034179441
"1063",2,24,"body_acc_y_mean",-0.00422746342698623
"1064",2,24,"body_acc_y_sd",0.152609663496876
"1065",2,24,"body_acc_z_mean",-0.00196254279941075
"1066",2,24,"body_acc_z_sd",0.136896397122434
"1067",2,24,"body_gyro_x_mean",0.119627441872113
"1068",2,24,"body_gyro_x_sd",0.369679194448213
"1069",2,24,"body_gyro_y_mean",-0.014264289788223
"1070",2,24,"body_gyro_y_sd",0.33230557981753
"1071",2,24,"body_gyro_z_mean",-0.0272209411785858
"1072",2,24,"body_gyro_z_sd",0.353432007880855
"1073",2,24,"total_acc_x_mean",0.97512026979608
"1074",2,24,"total_acc_x_sd",0.213386021992035
"1075",2,24,"total_acc_y_mean",-0.223370834605151
"1076",2,24,"total_acc_y_sd",0.14825563807211
"1077",2,24,"total_acc_z_mean",-0.230697992565099
"1078",2,24,"total_acc_z_sd",0.134230349651062
"1079",2,24,"x_mean",-0.43583828688532
"1080",2,24,"x_sd",0.474251576812081
"1081",2,25,"body_acc_x_mean",8.64815500600962e-05
"1082",2,25,"body_acc_x_sd",0.176938959869248
"1083",2,25,"body_acc_y_mean",-0.00516550642107644
"1084",2,25,"body_acc_y_sd",0.134453477387971
"1085",2,25,"body_acc_z_mean",-0.00591401988219952
"1086",2,25,"body_acc_z_sd",0.129536936374028
"1087",2,25,"body_gyro_x_mean",0.0858980194822692
"1088",2,25,"body_gyro_x_sd",0.446671315104531
"1089",2,25,"body_gyro_y_mean",-0.0158466448487764
"1090",2,25,"body_gyro_y_sd",0.435543768629918
"1091",2,25,"body_gyro_z_mean",0.0058819984968512
"1092",2,25,"body_gyro_z_sd",0.213208360293401
"1093",2,25,"total_acc_x_mean",0.991872871754808
"1094",2,25,"total_acc_x_sd",0.174485850232752
"1095",2,25,"total_acc_y_mean",-0.204476784545385
"1096",2,25,"total_acc_y_sd",0.130398787238202
"1097",2,25,"total_acc_z_mean",0.0949227853708721
"1098",2,25,"total_acc_z_sd",0.12018055691863
"1099",2,25,"x_mean",-0.48551223324769
"1100",2,25,"x_sd",0.493089266961923
"1101",2,26,"body_acc_x_mean",-0.00100657406355398
"1102",2,26,"body_acc_x_sd",0.27141050432377
"1103",2,26,"body_acc_y_mean",-0.00578287271408097
"1104",2,26,"body_acc_y_sd",0.164163198622099
"1105",2,26,"body_acc_z_mean",-0.00450446375028474
"1106",2,26,"body_acc_z_sd",0.110101420011102
"1107",2,26,"body_gyro_x_mean",0.00297007638579546
"1108",2,26,"body_gyro_x_sd",0.393323371623625
"1109",2,26,"body_gyro_y_mean",0.00387346435761364
"1110",2,26,"body_gyro_y_sd",0.305847028312446
"1111",2,26,"body_gyro_z_mean",-0.00627898058804088
"1112",2,26,"body_gyro_z_sd",0.336731132419668
"1113",2,26,"total_acc_x_mean",1.00096509833807
"1114",2,26,"total_acc_x_sd",0.270525287857623
"1115",2,26,"total_acc_y_mean",-0.233586558894075
"1116",2,26,"total_acc_y_sd",0.161409728968057
"1117",2,26,"total_acc_z_mean",-0.0119875790126506
"1118",2,26,"total_acc_z_sd",0.107890580521199
"1119",2,26,"x_mean",-0.41167278243368
"1120",2,26,"x_sd",0.480136846789247
"1121",2,27,"body_acc_x_mean",-0.00243288825597426
"1122",2,27,"body_acc_x_sd",0.230332207965707
"1123",2,27,"body_acc_y_mean",-0.00155107786253983
"1124",2,27,"body_acc_y_sd",0.156332742123246
"1125",2,27,"body_acc_z_mean",-0.0050287061566299
"1126",2,27,"body_acc_z_sd",0.141373104503468
"1127",2,27,"body_gyro_x_mean",-0.068439899939185
"1128",2,27,"body_gyro_x_sd",0.38271118061806
"1129",2,27,"body_gyro_y_mean",0.034523197957091
"1130",2,27,"body_gyro_y_sd",0.317429538420345
"1131",2,27,"body_gyro_z_mean",0.0238100485789982
"1132",2,27,"body_gyro_z_sd",0.404096391352728
"1133",2,27,"total_acc_x_mean",0.947137929748775
"1134",2,27,"total_acc_x_sd",0.229575650289904
"1135",2,27,"total_acc_y_mean",-0.21248506218511
"1136",2,27,"total_acc_y_sd",0.15311331276507
"1137",2,27,"total_acc_z_mean",-0.300105698559222
"1138",2,27,"total_acc_z_sd",0.139527722934781
"1139",2,27,"x_mean",-0.426267052017458
"1140",2,27,"x_sd",0.48671284301688
"1141",2,28,"body_acc_x_mean",-0.00320866146053462
"1142",2,28,"body_acc_x_sd",0.247674578223431
"1143",2,28,"body_acc_y_mean",-0.00566801100804075
"1144",2,28,"body_acc_y_sd",0.147493415624257
"1145",2,28,"body_acc_z_mean",-0.00436260363939798
"1146",2,28,"body_acc_z_sd",0.131431888466737
"1147",2,28,"body_gyro_x_mean",-0.104875886137384
"1148",2,28,"body_gyro_x_sd",0.420715642304322
"1149",2,28,"body_gyro_y_mean",0.0431467744525888
"1150",2,28,"body_gyro_y_sd",0.400600870663003
"1151",2,28,"body_gyro_z_mean",0.0076958431196538
"1152",2,28,"body_gyro_z_sd",0.394729068133135
"1153",2,28,"total_acc_x_mean",0.936820420481005
"1154",2,28,"total_acc_x_sd",0.246812056983024
"1155",2,28,"total_acc_y_mean",-0.320416285860769
"1156",2,28,"total_acc_y_sd",0.144462353378541
"1157",2,28,"total_acc_z_mean",-0.270513313718903
"1158",2,28,"total_acc_z_sd",0.128270331181185
"1159",2,28,"x_mean",-0.401092965937606
"1160",2,28,"x_sd",0.473584351968701
"1161",2,29,"body_acc_x_mean",-0.00250443714551977
"1162",2,29,"body_acc_x_sd",0.298129009054982
"1163",2,29,"body_acc_y_mean",-0.00671815837600606
"1164",2,29,"body_acc_y_sd",0.151700200325563
"1165",2,29,"body_acc_z_mean",-0.00320197319943559
"1166",2,29,"body_acc_z_sd",0.200764667903675
"1167",2,29,"body_gyro_x_mean",0.124663075774083
"1168",2,29,"body_gyro_x_sd",0.590447809205065
"1169",2,29,"body_gyro_y_mean",-0.0352114136439254
"1170",2,29,"body_gyro_y_sd",0.80282633204084
"1171",2,29,"body_gyro_z_mean",-0.000398766146795281
"1172",2,29,"body_gyro_z_sd",0.304906157230273
"1173",2,29,"total_acc_x_mean",0.990389250589923
"1174",2,29,"total_acc_x_sd",0.296809987672386
"1175",2,29,"total_acc_y_mean",-0.215496329494786
"1176",2,29,"total_acc_y_sd",0.14933574950877
"1177",2,29,"total_acc_z_mean",0.0348855260058705
"1178",2,29,"total_acc_z_sd",0.193596642788944
"1179",2,29,"x_mean",-0.364429747315138
"1180",2,29,"x_sd",0.485009059372236
"1181",2,30,"body_acc_x_mean",-0.00126948207129808
"1182",2,30,"body_acc_x_sd",0.212441461879765
"1183",2,30,"body_acc_y_mean",-0.00429734234890625
"1184",2,30,"body_acc_y_sd",0.150814810248174
"1185",2,30,"body_acc_z_mean",-0.00541423122460337
"1186",2,30,"body_acc_z_sd",0.187349269742007
"1187",2,30,"body_gyro_x_mean",0.0248711141269712
"1188",2,30,"body_gyro_x_sd",0.442469036206698
"1189",2,30,"body_gyro_y_mean",-0.00163497020100565
"1190",2,30,"body_gyro_y_sd",0.703187821950686
"1191",2,30,"body_gyro_z_mean",-0.00215225612540865
"1192",2,30,"body_gyro_z_sd",0.383947525358467
"1193",2,30,"total_acc_x_mean",0.9934423609375
"1194",2,30,"total_acc_x_sd",0.210748566765783
"1195",2,30,"total_acc_y_mean",-0.212603276313526
"1196",2,30,"total_acc_y_sd",0.144250961818697
"1197",2,30,"total_acc_z_mean",-0.0326963032998942
"1198",2,30,"total_acc_z_sd",0.174421446363521
"1199",2,30,"x_mean",-0.439370730188029
"1200",2,30,"x_sd",0.489520080840848
"1201",3,1,"body_acc_x_mean",0.00239312484429209
"1202",3,1,"body_acc_x_sd",0.336079889792081
"1203",3,1,"body_acc_y_mean",0.00378679923166454
"1204",3,1,"body_acc_y_sd",0.167107738240112
"1205",3,1,"body_acc_z_mean",0.000244930193343431
"1206",3,1,"body_acc_z_sd",0.141422318310637
"1207",3,1,"body_gyro_x_mean",-0.0076353937466199
"1208",3,1,"body_gyro_x_sd",0.473650027519683
"1209",3,1,"body_gyro_y_mean",-0.00749376960210459
"1210",3,1,"body_gyro_y_sd",0.670805656547777
"1211",3,1,"body_gyro_z_mean",0.00166069456162309
"1212",3,1,"body_gyro_z_sd",0.426010424400372
"1213",3,1,"total_acc_x_mean",0.997136499202806
"1214",3,1,"total_acc_x_sd",0.335222988334404
"1215",3,1,"total_acc_y_mean",-0.244431799830995
"1216",3,1,"total_acc_y_sd",0.166002821400445
"1217",3,1,"total_acc_z_mean",-0.0663263184201658
"1218",3,1,"total_acc_z_sd",0.138533330819824
"1219",3,1,"x_mean",-0.297226292824001
"1220",3,1,"x_sd",0.455514566936833
"1221",3,2,"body_acc_x_mean",8.15666749335119e-06
"1222",3,2,"body_acc_x_sd",0.341385987338924
"1223",3,2,"body_acc_y_mean",-0.00289702140073138
"1224",3,2,"body_acc_y_sd",0.217471386768029
"1225",3,2,"body_acc_z_mean",-0.00280964498676695
"1226",3,2,"body_acc_z_sd",0.164368852531311
"1227",3,2,"body_gyro_x_mean",-0.0910397032603723
"1228",3,2,"body_gyro_x_sd",0.593160810128313
"1229",3,2,"body_gyro_y_mean",0.031386088491999
"1230",3,2,"body_gyro_y_sd",0.449272731386614
"1231",3,2,"body_gyro_z_mean",0.00479812537430186
"1232",3,2,"body_gyro_z_sd",0.351097151337718
"1233",3,2,"total_acc_x_mean",0.945216230834442
"1234",3,2,"total_acc_x_sd",0.340525652499106
"1235",3,2,"total_acc_y_mean",-0.310210784831449
"1236",3,2,"total_acc_y_sd",0.216260901216394
"1237",3,2,"total_acc_z_mean",-0.0514648999197763
"1238",3,2,"total_acc_z_sd",0.162304987785511
"1239",3,2,"x_mean",-0.259677293061387
"1240",3,2,"x_sd",0.465729490758389
"1241",3,3,"body_acc_x_mean",0.00305982842274872
"1242",3,3,"body_acc_x_sd",0.307668643333323
"1243",3,3,"body_acc_y_mean",-0.0011629786873023
"1244",3,3,"body_acc_y_sd",0.166900276896801
"1245",3,3,"body_acc_z_mean",-0.00258729414628584
"1246",3,3,"body_acc_z_sd",0.117718719997164
"1247",3,3,"body_gyro_x_mean",-0.107155483487921
"1248",3,3,"body_gyro_x_sd",0.644656735321296
"1249",3,3,"body_gyro_y_mean",0.0272718476380166
"1250",3,3,"body_gyro_y_sd",0.34898905646207
"1251",3,3,"body_gyro_z_mean",0.0165944493262564
"1252",3,3,"body_gyro_z_sd",0.272226309778443
"1253",3,3,"total_acc_x_mean",1.00288336409598
"1254",3,3,"total_acc_x_sd",0.306916938375243
"1255",3,3,"total_acc_y_mean",-0.211648083832015
"1256",3,3,"total_acc_y_sd",0.165618896885268
"1257",3,3,"total_acc_z_mean",-0.108696300631404
"1258",3,3,"total_acc_z_sd",0.113682250594221
"1259",3,3,"x_mean",-0.350536138554404
"1260",3,3,"x_sd",0.471565414517055
"1261",3,4,"body_acc_x_mean",0.000492442967631945
"1262",3,4,"body_acc_x_sd",0.329958141194942
"1263",3,4,"body_acc_y_mean",0.00384790223680556
"1264",3,4,"body_acc_y_sd",0.135220244133688
"1265",3,4,"body_acc_z_mean",0.000505458824418403
"1266",3,4,"body_acc_z_sd",0.0966875520268981
"1267",3,4,"body_gyro_x_mean",-0.0775202392881701
"1268",3,4,"body_gyro_x_sd",0.550094617120377
"1269",3,4,"body_gyro_y_mean",0.00177744337545139
"1270",3,4,"body_gyro_y_sd",0.232084546764709
"1271",3,4,"body_gyro_z_mean",-0.0119804035823299
"1272",3,4,"body_gyro_z_sd",0.245027392765201
"1273",3,4,"total_acc_x_mean",1.00645038331597
"1274",3,4,"total_acc_x_sd",0.329112731427594
"1275",3,4,"total_acc_y_mean",-0.0401034840629549
"1276",3,4,"total_acc_y_sd",0.133360766413826
"1277",3,4,"total_acc_z_mean",0.141126709542694
"1278",3,4,"total_acc_z_sd",0.0951198784989858
"1279",3,4,"x_mean",-0.363790441016887
"1280",3,4,"x_sd",0.485503779291866
"1281",3,5,"body_acc_x_mean",0.00329073173105053
"1282",3,5,"body_acc_x_sd",0.415684561073082
"1283",3,5,"body_acc_y_mean",0.00453025937907247
"1284",3,5,"body_acc_y_sd",0.188068384822887
"1285",3,5,"body_acc_z_mean",0.00263866356910572
"1286",3,5,"body_acc_z_sd",0.124255581128416
"1287",3,5,"body_gyro_x_mean",-0.0418930660643118
"1288",3,5,"body_gyro_x_sd",0.471371736989542
"1289",3,5,"body_gyro_y_mean",0.00160677536985372
"1290",3,5,"body_gyro_y_sd",0.454328972835928
"1291",3,5,"body_gyro_z_mean",-0.00251249345378989
"1292",3,5,"body_gyro_z_sd",0.376057277704631
"1293",3,5,"total_acc_x_mean",1.01555522849069
"1294",3,5,"total_acc_x_sd",0.414897792128317
"1295",3,5,"total_acc_y_mean",-0.0380953557705402
"1296",3,5,"total_acc_y_sd",0.186450214865952
"1297",3,5,"total_acc_z_mean",0.0184175191433178
"1298",3,5,"total_acc_z_sd",0.121754863810194
"1299",3,5,"x_mean",-0.296901580091929
"1300",3,5,"x_sd",0.479605858322798
"1301",3,6,"body_acc_x_mean",-0.000109326533723959
"1302",3,6,"body_acc_x_sd",0.450980540849663
"1303",3,6,"body_acc_y_mean",-0.00125814180607747
"1304",3,6,"body_acc_y_sd",0.234090249902881
"1305",3,6,"body_acc_z_mean",0.000362807785319011
"1306",3,6,"body_acc_z_sd",0.125278349547586
"1307",3,6,"body_gyro_x_mean",-0.0705534005924528
"1308",3,6,"body_gyro_x_sd",0.699822020080527
"1309",3,6,"body_gyro_y_mean",0.0181325248358073
"1310",3,6,"body_gyro_y_sd",0.622669658281746
"1311",3,6,"body_gyro_z_mean",0.00029585718042806
"1312",3,6,"body_gyro_z_sd",0.440837872141772
"1313",3,6,"total_acc_x_mean",0.992269862272135
"1314",3,6,"total_acc_x_sd",0.450162374033069
"1315",3,6,"total_acc_y_mean",-0.196979003445431
"1316",3,6,"total_acc_y_sd",0.233010648771825
"1317",3,6,"total_acc_z_mean",-0.00818824529071615
"1318",3,6,"total_acc_z_sd",0.123796777845772
"1319",3,6,"x_mean",-0.198922424840441
"1320",3,6,"x_sd",0.478007541818861
"1321",3,7,"body_acc_x_mean",0.000562871270169548
"1322",3,7,"body_acc_x_sd",0.347791404948708
"1323",3,7,"body_acc_y_mean",0.000264835219983378
"1324",3,7,"body_acc_y_sd",0.148958247294569
"1325",3,7,"body_acc_z_mean",0.00375575008317819
"1326",3,7,"body_acc_z_sd",0.171418041958973
"1327",3,7,"body_gyro_x_mean",-0.0801716179116689
"1328",3,7,"body_gyro_x_sd",0.517439847353067
"1329",3,7,"body_gyro_y_mean",0.0111166523174518
"1330",3,7,"body_gyro_y_sd",0.543517834239299
"1331",3,7,"body_gyro_z_mean",0.0135264277679521
"1332",3,7,"body_gyro_z_sd",0.292202582188495
"1333",3,7,"total_acc_x_mean",0.994421674534575
"1334",3,7,"total_acc_x_sd",0.347286392651696
"1335",3,7,"total_acc_y_mean",-0.111387487697103
"1336",3,7,"total_acc_y_sd",0.147770212468632
"1337",3,7,"total_acc_z_mean",-0.154027646153391
"1338",3,7,"total_acc_z_sd",0.170096885820054
"1339",3,7,"x_mean",-0.317129508211319
"1340",3,7,"x_sd",0.473530402086289
"1341",3,8,"body_acc_x_mean",0.00121759228741365
"1342",3,8,"body_acc_x_sd",0.334164265482115
"1343",3,8,"body_acc_y_mean",-0.00208111627527755
"1344",3,8,"body_acc_y_sd",0.231299115431461
"1345",3,8,"body_acc_z_mean",0.000234377669880756
"1346",3,8,"body_acc_z_sd",0.206910181504211
"1347",3,8,"body_gyro_x_mean",-0.0964463194692434
"1348",3,8,"body_gyro_x_sd",0.647462942320581
"1349",3,8,"body_gyro_y_mean",0.0109547679856086
"1350",3,8,"body_gyro_y_sd",0.786140217054997
"1351",3,8,"body_gyro_z_mean",0.0123089008618627
"1352",3,8,"body_gyro_z_sd",0.423655864256109
"1353",3,8,"total_acc_x_mean",0.983336573478618
"1354",3,8,"total_acc_x_sd",0.333657367516071
"1355",3,8,"total_acc_y_mean",-0.171399217619398
"1356",3,8,"total_acc_y_sd",0.229791711753894
"1357",3,8,"total_acc_z_mean",-0.144658027215687
"1358",3,8,"total_acc_z_sd",0.205269417482497
"1359",3,8,"x_mean",-0.19351985419359
"1360",3,8,"x_sd",0.458724749672543
"1361",3,9,"body_acc_x_mean",0.00378110410452046
"1362",3,9,"body_acc_x_sd",0.395653057615121
"1363",3,9,"body_acc_y_mean",-0.00171058052881324
"1364",3,9,"body_acc_y_sd",0.136977676033439
"1365",3,9,"body_acc_z_mean",0.00570820403456101
"1366",3,9,"body_acc_z_sd",0.181475415978046
"1367",3,9,"body_gyro_x_mean",-0.0659685908307481
"1368",3,9,"body_gyro_x_sd",0.527292948206528
"1369",3,9,"body_gyro_y_mean",0.00139038171233259
"1370",3,9,"body_gyro_y_sd",0.5066665380224
"1371",3,9,"body_gyro_z_mean",0.0134864333058743
"1372",3,9,"body_gyro_z_sd",0.350967981113231
"1373",3,9,"total_acc_x_mean",1.00315201588542
"1374",3,9,"total_acc_x_sd",0.394993234600831
"1375",3,9,"total_acc_y_mean",-0.0188410095923735
"1376",3,9,"total_acc_y_sd",0.135117656288824
"1377",3,9,"total_acc_z_mean",-0.0806710528291853
"1378",3,9,"total_acc_z_sd",0.178523540136741
"1379",3,9,"x_mean",-0.313140747277053
"1380",3,9,"x_sd",0.475828264325837
"1381",3,10,"body_acc_x_mean",0.00264315638248355
"1382",3,10,"body_acc_x_sd",0.42240596564843
"1383",3,10,"body_acc_y_mean",-0.00150373690867599
"1384",3,10,"body_acc_y_sd",0.173260189933502
"1385",3,10,"body_acc_z_mean",-0.000839381163301809
"1386",3,10,"body_acc_z_sd",0.14985247474954
"1387",3,10,"body_gyro_x_mean",-0.100210707471916
"1388",3,10,"body_gyro_x_sd",0.607131923221983
"1389",3,10,"body_gyro_y_mean",-0.0146298151562911
"1390",3,10,"body_gyro_y_sd",0.529140358140117
"1391",3,10,"body_gyro_z_mean",-0.00614732127109375
"1392",3,10,"body_gyro_z_sd",0.469297926396867
"1393",3,10,"total_acc_x_mean",1.00299684753289
"1394",3,10,"total_acc_x_sd",0.421895468731918
"1395",3,10,"total_acc_y_mean",-0.0479827336094572
"1396",3,10,"total_acc_y_sd",0.171883566749712
"1397",3,10,"total_acc_z_mean",0.0347843677526521
"1398",3,10,"total_acc_z_sd",0.146728264697168
"1399",3,10,"x_mean",-0.263162073365728
"1400",3,10,"x_sd",0.463337371199746
"1401",3,11,"body_acc_x_mean",0.00289128510158628
"1402",3,11,"body_acc_x_sd",0.3726058506217
"1403",3,11,"body_acc_y_mean",-0.000352272065641984
"1404",3,11,"body_acc_y_sd",0.184660193556413
"1405",3,11,"body_acc_z_mean",-0.000912568411128397
"1406",3,11,"body_acc_z_sd",0.124590885600047
"1407",3,11,"body_gyro_x_mean",-0.100446990796197
"1408",3,11,"body_gyro_x_sd",0.546764360671869
"1409",3,11,"body_gyro_y_mean",0.0216996339872962
"1410",3,11,"body_gyro_y_sd",0.387899265286602
"1411",3,11,"body_gyro_z_mean",-0.012750285821712
"1412",3,11,"body_gyro_z_sd",0.331951344997249
"1413",3,11,"total_acc_x_mean",1.00461624573709
"1414",3,11,"total_acc_x_sd",0.371918217607381
"1415",3,11,"total_acc_y_mean",-0.182366045923743
"1416",3,11,"total_acc_y_sd",0.182762423835002
"1417",3,11,"total_acc_z_mean",0.123647892875662
"1418",3,11,"total_acc_z_sd",0.122600310219417
"1419",3,11,"x_mean",-0.348717448293558
"1420",3,11,"x_sd",0.477173185821431
"1421",3,12,"body_acc_x_mean",0.000813056907707201
"1422",3,12,"body_acc_x_sd",0.340099960560642
"1423",3,12,"body_acc_y_mean",-0.000496247653203125
"1424",3,12,"body_acc_y_sd",0.191497324556069
"1425",3,12,"body_acc_z_mean",-0.000412361126878397
"1426",3,12,"body_acc_z_sd",0.106429063490695
"1427",3,12,"body_gyro_x_mean",-0.0875168323327412
"1428",3,12,"body_gyro_x_sd",0.557149576833188
"1429",3,12,"body_gyro_y_mean",0.0142697908064283
"1430",3,12,"body_gyro_y_sd",0.402921754829831
"1431",3,12,"body_gyro_z_mean",0.00142102502017663
"1432",3,12,"body_gyro_z_sd",0.322825607108299
"1433",3,12,"total_acc_x_mean",1.0082774439538
"1434",3,12,"total_acc_x_sd",0.339440824919615
"1435",3,12,"total_acc_y_mean",-0.160917511084484
"1436",3,12,"total_acc_y_sd",0.1903905469536
"1437",3,12,"total_acc_z_mean",-0.0610726244907439
"1438",3,12,"total_acc_z_sd",0.10498072567709
"1439",3,12,"x_mean",-0.311490436338625
"1440",3,12,"x_sd",0.479102128871457
"1441",3,13,"body_acc_x_mean",0.00357174703055186
"1442",3,13,"body_acc_x_sd",0.304177138465913
"1443",3,13,"body_acc_y_mean",0.00145068212119215
"1444",3,13,"body_acc_y_sd",0.167075398751593
"1445",3,13,"body_acc_z_mean",0.00208566982615692
"1446",3,13,"body_acc_z_sd",0.154388756822802
"1447",3,13,"body_gyro_x_mean",-0.0979753666131981
"1448",3,13,"body_gyro_x_sd",0.509367406135839
"1449",3,13,"body_gyro_y_mean",0.0228540842802759
"1450",3,13,"body_gyro_y_sd",0.615306460431179
"1451",3,13,"body_gyro_z_mean",0.0110432632994348
"1452",3,13,"body_gyro_z_sd",0.330104372724331
"1453",3,13,"total_acc_x_mean",1.00538808508976
"1454",3,13,"total_acc_x_sd",0.30362564601655
"1455",3,13,"total_acc_y_mean",-0.191782099509907
"1456",3,13,"total_acc_y_sd",0.165049460233037
"1457",3,13,"total_acc_z_mean",-0.0968782195690558
"1458",3,13,"total_acc_z_sd",0.151960786159072
"1459",3,13,"x_mean",-0.317234723087439
"1460",3,13,"x_sd",0.463191730560919
"1461",3,14,"body_acc_x_mean",0.00326562777251042
"1462",3,14,"body_acc_x_sd",0.332114777973171
"1463",3,14,"body_acc_y_mean",-0.00150849217334549
"1464",3,14,"body_acc_y_sd",0.237285709536301
"1465",3,14,"body_acc_z_mean",0.00511189375942708
"1466",3,14,"body_acc_z_sd",0.264072991797039
"1467",3,14,"body_gyro_x_mean",0.0133734112198958
"1468",3,14,"body_gyro_x_sd",0.563760250538785
"1469",3,14,"body_gyro_y_mean",-0.00911540855447222
"1470",3,14,"body_gyro_y_sd",0.811155091914513
"1471",3,14,"body_gyro_z_mean",-0.0225713621674653
"1472",3,14,"body_gyro_z_sd",0.65886213309628
"1473",3,14,"total_acc_x_mean",0.916270863680556
"1474",3,14,"total_acc_x_sd",0.331053568101926
"1475",3,14,"total_acc_y_mean",-0.247374396905903
"1476",3,14,"total_acc_y_sd",0.235341337764582
"1477",3,14,"total_acc_z_mean",-0.386186841468368
"1478",3,14,"total_acc_z_sd",0.261477901042148
"1479",3,14,"x_mean",-0.203378373864087
"1480",3,14,"x_sd",0.474784640200934
"1481",3,15,"body_acc_x_mean",0.000540567950271577
"1482",3,15,"body_acc_x_sd",0.458384884357869
"1483",3,15,"body_acc_y_mean",0.00603592463077009
"1484",3,15,"body_acc_y_sd",0.204428632228232
"1485",3,15,"body_acc_z_mean",-0.000732836134354539
"1486",3,15,"body_acc_z_sd",0.132152088741757
"1487",3,15,"body_gyro_x_mean",-0.112359025363132
"1488",3,15,"body_gyro_x_sd",0.594986640709141
"1489",3,15,"body_gyro_y_mean",0.0179079727913579
"1490",3,15,"body_gyro_y_sd",0.481830922710202
"1491",3,15,"body_gyro_z_mean",-0.00670832715649182
"1492",3,15,"body_gyro_z_sd",0.36502769648812
"1493",3,15,"total_acc_x_mean",0.995586477250744
"1494",3,15,"total_acc_x_sd",0.457698356041604
"1495",3,15,"total_acc_y_mean",-0.14315965046481
"1496",3,15,"total_acc_y_sd",0.202841727808615
"1497",3,15,"total_acc_z_mean",0.0712622356040848
"1498",3,15,"total_acc_z_sd",0.130648800053932
"1499",3,15,"x_mean",-0.280227328116279
"1500",3,15,"x_sd",0.478913470640684
"1501",3,16,"body_acc_x_mean",0.00371172697163564
"1502",3,16,"body_acc_x_sd",0.393658066851541
"1503",3,16,"body_acc_y_mean",-0.000656535042450133
"1504",3,16,"body_acc_y_sd",0.147452422819332
"1505",3,16,"body_acc_z_mean",-0.00382074003806516
"1506",3,16,"body_acc_z_sd",0.184919418143526
"1507",3,16,"body_gyro_x_mean",0.00529860160415558
"1508",3,16,"body_gyro_x_sd",0.476995732705508
"1509",3,16,"body_gyro_y_mean",0.00274264634075798
"1510",3,16,"body_gyro_y_sd",0.363083053933625
"1511",3,16,"body_gyro_z_mean",-0.00123694562044548
"1512",3,16,"body_gyro_z_sd",0.271098819977347
"1513",3,16,"total_acc_x_mean",0.988514532396941
"1514",3,16,"total_acc_x_sd",0.393031449609136
"1515",3,16,"total_acc_y_mean",-0.0410104523949797
"1516",3,16,"total_acc_y_sd",0.146337153904525
"1517",3,16,"total_acc_z_mean",-0.230834089605585
"1518",3,16,"total_acc_z_sd",0.183024416032402
"1519",3,16,"x_mean",-0.339080301791712
"1520",3,16,"x_sd",0.480317131361736
"1521",3,17,"body_acc_x_mean",0.00336787729505774
"1522",3,17,"body_acc_x_sd",0.387311989917762
"1523",3,17,"body_acc_y_mean",0.000210966647567935
"1524",3,17,"body_acc_y_sd",0.16217874126374
"1525",3,17,"body_acc_z_mean",0.00629773097550951
"1526",3,17,"body_acc_z_sd",0.14130903165973
"1527",3,17,"body_gyro_x_mean",0.098439885471824
"1528",3,17,"body_gyro_x_sd",0.549927273142656
"1529",3,17,"body_gyro_y_mean",-0.0222034684826257
"1530",3,17,"body_gyro_y_sd",0.415939942927432
"1531",3,17,"body_gyro_z_mean",-0.0310011909952955
"1532",3,17,"body_gyro_z_sd",0.259561983763958
"1533",3,17,"total_acc_x_mean",0.995949412466033
"1534",3,17,"total_acc_x_sd",0.386640889728288
"1535",3,17,"total_acc_y_mean",-0.132620006341675
"1536",3,17,"total_acc_y_sd",0.16048837585277
"1537",3,17,"total_acc_z_mean",-0.157408985955893
"1538",3,17,"total_acc_z_sd",0.139262041062646
"1539",3,17,"x_mean",-0.365194496888334
"1540",3,17,"x_sd",0.482880088421838
"1541",3,18,"body_acc_x_mean",0.00223880059102557
"1542",3,18,"body_acc_x_sd",0.227994526860786
"1543",3,18,"body_acc_y_mean",0.000142385612393182
"1544",3,18,"body_acc_y_sd",0.129136018928661
"1545",3,18,"body_acc_z_mean",0.00162422789175
"1546",3,18,"body_acc_z_sd",0.10758133030559
"1547",3,18,"body_gyro_x_mean",-0.0309198196498778
"1548",3,18,"body_gyro_x_sd",0.434949164761651
"1549",3,18,"body_gyro_y_mean",0.00483909505683239
"1550",3,18,"body_gyro_y_sd",0.295027459247455
"1551",3,18,"body_gyro_z_mean",0.0054944793258125
"1552",3,18,"body_gyro_z_sd",0.25220444881105
"1553",3,18,"total_acc_x_mean",0.997267220880682
"1554",3,18,"total_acc_x_sd",0.227332079246353
"1555",3,18,"total_acc_y_mean",-0.207326438964375
"1556",3,18,"total_acc_y_sd",0.126854088678679
"1557",3,18,"total_acc_z_mean",-0.0524111063227983
"1558",3,18,"total_acc_z_sd",0.104580111006433
"1559",3,18,"x_mean",-0.438663811185222
"1560",3,18,"x_sd",0.484648090481038
"1561",3,19,"body_acc_x_mean",-0.00306806990741186
"1562",3,19,"body_acc_x_sd",0.53000840004151
"1563",3,19,"body_acc_y_mean",0.00133432285417748
